s,F1, F2, F3, T1, T2, T3, T4, T_D40, T5, T6, TOELE, T_T_1, T_T_2, f, s_k, s_k2, k, s_V, s_V_K, r_tilde, T_BP1, T_BP2, T_WT1, T_WT2, T_V, T_V2, m, r, T_V_tilde, reglerguete_Misch , reglerguete_K, reglerguete_stellgroesse, reihenfolge
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1986.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1987.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1988.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1989.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1991.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1992.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1993.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1994.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1995.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1996.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1997.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1998.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     1999.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     2000.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     2002.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     2003.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     2004.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.11, 0.00,     2005.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.02, 0.10, 0.00,     2006.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2007.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2008.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2009.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2010.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2011.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2013.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2014.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.10, 0.00,     2015.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2016.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2017.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2018.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2019.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2020.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2021.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2022.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.09, 0.00,     2024.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2025.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2026.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2027.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2028.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2029.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2030.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2031.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2032.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.08, 0.00,     2033.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2035.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, 0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2036.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2037.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2038.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2039.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2040.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2041.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2042.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2043.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2044.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2046.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2047.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2048.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.07, 0.00,     2049.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2050.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2051.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2052.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2053.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2054.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2055.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2057.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2058.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2059.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2060.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2061.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2062.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2063.60
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2064.70
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2065.80
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2066.90
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2068.00
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2069.10
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2070.20
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2071.30
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2072.40
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2073.50
70.00,0.00, 0.00, 0.00, 90.00, 90.00, 36.93, 36.93, 68.00, 68.00, 70.00, 70.00, 68.00, 68.00, -2.00, 68.00, -0.00, -0.00, 68.00, -0.00, 0.41, 90.00, 90.00, 35.84, 35.84, 68.00, 0.00, 0.0272, 0.43, 68.00, 0.01, 0.06, 0.00,     2074.60
